Numero_Commande,Code_Client,Numero_Ligne_Produit,Code_Magasin,Code_Produit,Quantite,Prix_Vente_TTC_HorsRemise,Prix_Vente_TTC_AvecRemise,Heure,Code_Vendeur,Total,Date_Transaction
11747,2276140,1.000000,172,24556,1.000000,25.070000,25.070000,1703.000000,23,25.070000,2013-02-19 00:00:00
11765,2276235,1.000000,172,119700,1.000000,49.600000,36.270000,1813.000000,2,36.270000,2013-02-19 00:00:00
11775,2276251,1.000000,172,140136,1.000000,75.870000,75.870000,1827.000000,29,75.870000,2013-02-19 00:00:00
11544,2295620,1.000000,172,100006,1.000000,4.270000,4.270000,1005.000000,10,4.270000,2013-02-19 00:00:00
11659,2304512,1.000000,172,98749,1.000000,89.340000,80.400000,1413.000000,10,80.400000,2013-02-19 00:00:00
11647,2305034,1.000000,172,90501,1.000000,59.600000,59.600000,1353.000000,27,59.600000,2013-02-19 00:00:00
11648,2305034,1.000000,172,130700,1.000000,79.470000,79.470000,1354.000000,27,79.470000,2013-02-19 00:00:00
11576,2305291,1.000000,172,5280,1.000000,47.870000,47.870000,1130.000000,27,47.870000,2013-02-19 00:00:00
11576,2305291,2.000000,172,70949,1.000000,69.340000,69.340000,1130.000000,27,69.340000,2013-02-19 00:00:00
11707,2308138,1.000000,172,29361,1.000000,74.540000,68.680000,1529.000000,27,68.680000,2013-02-19 00:00:00
11707,2308138,2.000000,172,29400,1.000000,95.340000,87.860000,1529.000000,27,87.860000,2013-02-19 00:00:00
11704,2310136,2.000000,172,26317,1.000000,45.070000,40.560000,1523.000000,3,40.560000,2013-02-19 00:00:00
11704,2310136,1.000000,172,129873,1.000000,76.800000,69.120000,1523.000000,3,69.120000,2013-02-19 00:00:00
11547,2310211,1.000000,172,21440,1.000000,79.740000,79.740000,1037.000000,3,79.740000,2013-02-19 00:00:00
11630,2315261,1.000000,172,31036,1.000000,41.200000,41.200000,1319.000000,3,41.200000,2013-02-19 00:00:00
11644,2315322,1.000000,172,109672,1.000000,75.870000,75.870000,1356.000000,29,75.870000,2013-02-19 00:00:00
11644,2315322,2.000000,172,114714,1.000000,16.270000,16.270000,1356.000000,29,16.270000,2013-02-19 00:00:00
11679,2318934,1.000000,172,59108,1.000000,29.390000,26.460000,1454.000000,3,26.460000,2013-02-19 00:00:00
11679,2318934,2.000000,172,59108,1.000000,29.390000,26.460000,1454.000000,3,26.460000,2013-02-19 00:00:00
11592,2324589,1.000000,172,53071,1.000000,61.870000,61.870000,1209.000000,27,61.870000,2013-02-19 00:00:00
11592,2324589,2.000000,172,89208,1.000000,73.600000,73.600000,1209.000000,27,73.600000,2013-02-19 00:00:00
11538,2324720,1.000000,172,56080,1.000000,41.070000,41.070000,956.000000,27,41.070000,2013-02-19 00:00:00
11538,2324720,2.000000,172,129311,1.000000,22.670000,22.670000,956.000000,27,22.670000,2013-02-19 00:00:00
11539,2324720,1.000000,172,106076,1.000000,26.140000,26.140000,956.000000,27,26.140000,2013-02-19 00:00:00
11540,2327436,2.000000,172,113010,1.000000,7.200000,4.040000,1036.000000,3,4.040000,2013-02-19 00:00:00
11540,2327436,3.000000,172,113018,1.000000,7.200000,4.040000,1036.000000,3,4.040000,2013-02-19 00:00:00
11540,2327436,1.000000,172,118525,1.000000,9.200000,5.160000,1036.000000,3,5.160000,2013-02-19 00:00:00
11732,2327535,1.000000,172,70106,1.000000,48.400000,48.400000,1614.000000,27,48.400000,2013-02-19 00:00:00
11769,2332209,1.000000,172,108627,1.000000,21.740000,21.740000,1820.000000,23,21.740000,2013-02-19 00:00:00
11664,2334044,1.000000,172,140120,1.000000,71.340000,71.340000,1419.000000,27,71.340000,2013-02-19 00:00:00
11794,2334496,2.000000,172,132152,1.000000,67.200000,67.200000,1850.000000,2,67.200000,2013-02-19 00:00:00
11794,2334496,1.000000,172,132280,1.000000,56.540000,56.540000,1850.000000,2,56.540000,2013-02-19 00:00:00
11786,2335946,1.000000,172,26362,1.000000,49.870000,49.870000,1817.000000,29,49.870000,2013-02-19 00:00:00
11786,2335946,2.000000,172,72979,1.000000,10.540000,10.540000,1817.000000,29,10.540000,2013-02-19 00:00:00
11786,2335946,3.000000,172,72979,1.000000,10.540000,10.540000,1817.000000,29,10.540000,2013-02-19 00:00:00
11786,2335946,4.000000,172,72979,1.000000,10.540000,10.540000,1817.000000,29,10.540000,2013-02-19 00:00:00
11786,2335946,5.000000,172,118863,1.000000,6.540000,6.540000,1817.000000,29,6.540000,2013-02-19 00:00:00
11786,2335946,6.000000,172,118863,1.000000,6.540000,6.540000,1817.000000,29,6.540000,2013-02-19 00:00:00
27235,2808360,2.000000,172,87381,1.000000,37.200000,37.200000,1234.000000,8,37.200000,2013-03-12 00:00:00
27330,2833301,1.000000,172,21640,1.000000,26.000000,20.800000,1759.000000,15,20.800000,2013-03-12 00:00:00
27252,2841189,1.000000,172,12813,1.000000,14.000000,14.000000,1409.000000,15,14.000000,2013-03-12 00:00:00
27252,2841189,4.000000,172,26980,1.000000,30.670000,30.670000,1409.000000,15,30.670000,2013-03-12 00:00:00
27252,2841189,5.000000,172,61412,1.000000,29.200000,29.200000,1410.000000,15,29.200000,2013-03-12 00:00:00
27252,2841189,2.000000,172,73375,1.000000,69.740000,69.740000,1409.000000,15,69.740000,2013-03-12 00:00:00
27252,2841189,6.000000,172,74978,1.000000,31.470000,31.470000,1410.000000,15,31.470000,2013-03-12 00:00:00
27252,2841189,3.000000,172,108998,1.000000,84.270000,84.270000,1409.000000,15,84.270000,2013-03-12 00:00:00
27302,2882853,1.000000,172,96330,1.000000,14.000000,14.000000,1628.000000,15,14.000000,2013-03-12 00:00:00
27302,2882853,2.000000,172,100820,1.000000,15.600000,15.600000,1628.000000,15,15.600000,2013-03-12 00:00:00
27315,2920629,1.000000,172,76494,1.000000,17.340000,15.600000,1705.000000,8,15.600000,2013-03-12 00:00:00
27337,2951604,2.000000,172,54855,1.000000,18.940000,18.940000,1828.000000,27,18.940000,2013-03-12 00:00:00
27337,2951604,1.000000,172,68596,1.000000,18.670000,18.670000,1828.000000,27,18.670000,2013-03-12 00:00:00
27242,2971471,1.000000,172,101199,1.000000,52.000000,52.000000,1311.000000,8,52.000000,2013-03-12 00:00:00
27224,2978541,1.000000,172,76096,1.000000,66.800000,66.800000,1103.000000,8,66.800000,2013-03-12 00:00:00
27348,2984785,1.000000,172,114403,1.000000,50.670000,50.670000,1905.000000,27,50.670000,2013-03-12 00:00:00
27314,2988910,1.000000,172,73291,1.000000,52.940000,46.270000,1710.000000,8,46.270000,2013-03-12 00:00:00
27332,2991964,1.000000,172,57808,1.000000,57.470000,46.240000,1808.000000,3,46.240000,2013-03-12 00:00:00
27332,2991964,2.000000,172,70139,1.000000,10.800000,8.700000,1808.000000,3,8.700000,2013-03-12 00:00:00
27299,2997097,1.000000,172,89962,1.000000,23.740000,23.740000,1625.000000,15,23.740000,2013-03-12 00:00:00
27300,2997097,1.000000,172,35034,1.000000,46.000000,46.000000,1627.000000,15,46.000000,2013-03-12 00:00:00
27286,3011830,1.000000,172,39472,1.000000,24.940000,22.280000,1604.000000,15,22.280000,2013-03-12 00:00:00
27286,3011830,2.000000,172,59589,1.000000,37.740000,33.720000,1604.000000,15,33.720000,2013-03-12 00:00:00
27229,3192823,1.000000,172,113946,1.000000,1.870000,1.870000,1227.000000,8,1.870000,2013-03-12 00:00:00
27251,3196963,1.000000,172,61561,1.000000,22.670000,22.670000,1401.000000,15,22.670000,2013-03-12 00:00:00
27251,3196963,2.000000,172,104018,1.000000,10.400000,10.400000,1401.000000,15,10.400000,2013-03-12 00:00:00
27217,3196969,1.000000,172,70952,1.000000,60.000000,60.000000,1136.000000,28,60.000000,2013-03-12 00:00:00
27308,3254642,1.000000,172,72979,1.000000,8.800000,7.920000,1630.000000,27,7.920000,2013-03-12 00:00:00
27308,3254642,7.000000,172,90130,1.000000,7.200000,6.480000,1630.000000,27,6.480000,2013-03-12 00:00:00
27308,3254642,6.000000,172,90175,1.000000,7.870000,7.080000,1630.000000,27,7.080000,2013-03-12 00:00:00
27308,3254642,5.000000,172,94861,1.000000,14.000000,12.600000,1630.000000,27,12.600000,2013-03-12 00:00:00
27308,3254642,3.000000,172,113025,1.000000,6.540000,5.880000,1630.000000,27,5.880000,2013-03-12 00:00:00
27308,3254642,2.000000,172,113029,1.000000,6.540000,5.880000,1630.000000,27,5.880000,2013-03-12 00:00:00
27308,3254642,4.000000,172,113030,1.000000,6.540000,5.880000,1630.000000,27,5.880000,2013-03-12 00:00:00
27308,3254642,8.000000,172,113868,1.000000,10.540000,9.480000,1630.000000,27,9.480000,2013-03-12 00:00:00
27287,3292997,1.000000,172,98871,1.000000,22.670000,22.670000,1601.000000,4,22.670000,2013-03-12 00:00:00
27222,3313027,1.000000,172,21123,1.000000,67.740000,54.400000,1159.000000,9,54.400000,2013-03-12 00:00:00
27309,3321654,1.000000,172,72325,1.000000,29.470000,29.470000,1637.000000,27,29.470000,2013-03-12 00:00:00
27309,3321654,2.000000,172,100743,1.000000,32.940000,32.940000,1637.000000,27,32.940000,2013-03-12 00:00:00
27260,3350790,2.000000,172,69167,1.000000,24.940000,24.940000,1423.000000,3,24.940000,2013-03-12 00:00:00
27260,3350790,1.000000,172,84915,1.000000,23.470000,23.470000,1423.000000,3,23.470000,2013-03-12 00:00:00
27260,3350790,4.000000,172,98398,1.000000,13.200000,13.200000,1423.000000,3,13.200000,2013-03-12 00:00:00
27260,3350790,3.000000,172,98399,1.000000,13.200000,13.200000,1423.000000,3,13.200000,2013-03-12 00:00:00
27260,3350790,5.000000,172,113353,1.000000,2.400000,2.400000,1423.000000,3,2.400000,2013-03-12 00:00:00
27260,3350790,6.000000,172,113353,1.000000,2.400000,2.400000,1423.000000,3,2.400000,2013-03-12 00:00:00
27260,3350790,7.000000,172,114675,1.000000,1.070000,1.070000,1423.000000,3,1.070000,2013-03-12 00:00:00
27284,3557958,1.000000,172,118181,1.000000,26.940000,24.240000,1555.000000,27,24.240000,2013-03-12 00:00:00
27225,3583045,1.000000,172,48201,1.000000,72.670000,72.670000,1215.000000,8,72.670000,2013-03-12 00:00:00
27255,3590007,1.000000,172,91421,1.000000,93.870000,93.870000,1414.000000,15,93.870000,2013-03-12 00:00:00
27216,3630305,1.000000,172,62781,1.000000,63.470000,63.470000,1134.000000,8,63.470000,2013-03-12 00:00:00
27351,3834063,1.000000,172,1865,1.000000,7.340000,7.340000,1826.000000,10,7.340000,2013-03-12 00:00:00
27351,3834063,3.000000,172,1867,1.000000,7.340000,7.340000,1826.000000,10,7.340000,2013-03-12 00:00:00
27351,3834063,2.000000,172,93582,1.000000,13.200000,13.200000,1826.000000,10,13.200000,2013-03-12 00:00:00
27354,3834063,1.000000,172,109954,1.000000,15.870000,2.540000,1835.000000,3,2.540000,2013-03-12 00:00:00
27247,3886111,1.000000,172,98877,1.000000,12.000000,12.000000,1223.000000,9,12.000000,2013-03-12 00:00:00
27281,4115210,1.000000,172,29767,1.000000,41.470000,41.470000,1546.000000,13,41.470000,2013-03-12 00:00:00
27349,4251537,1.000000,172,95896,1.000000,38.670000,38.670000,1902.000000,3,38.670000,2013-03-12 00:00:00
27269,4255951,2.000000,172,21446,1.000000,33.600000,33.600000,1450.000000,27,33.600000,2013-03-12 00:00:00
27296,5643300,2.000000,172,56760,1.000000,60.400000,60.400000,1622.000000,15,60.400000,2013-03-12 00:00:00
11750,1419361,1.000000,172,27558,1.000000,39.340000,26.000000,1709.000000,23,26.000000,2013-02-19 00:00:00
11550,2047438,2.000000,172,21154,1.000000,103.470000,103.470000,1019.000000,27,103.470000,2013-02-19 00:00:00
11550,2047438,1.000000,172,95208,1.000000,70.940000,70.940000,1019.000000,27,70.940000,2013-02-19 00:00:00
11766,2248162,1.000000,172,106503,1.000000,25.470000,22.920000,1814.000000,23,22.920000,2013-02-19 00:00:00
11766,2248162,2.000000,172,106503,1.000000,25.470000,22.920000,1814.000000,23,22.920000,2013-02-19 00:00:00
11757,2248174,2.000000,172,48200,1.000000,53.070000,53.070000,1728.000000,2,53.070000,2013-02-19 00:00:00
11757,2248174,3.000000,172,67347,1.000000,22.670000,22.670000,1728.000000,2,22.670000,2013-02-19 00:00:00
11757,2248174,1.000000,172,106503,1.000000,25.470000,25.470000,1728.000000,2,25.470000,2013-02-19 00:00:00
11609,2248187,3.000000,172,27307,1.000000,25.740000,25.740000,1241.000000,3,25.740000,2013-02-19 00:00:00
11609,2248187,2.000000,172,27361,1.000000,27.070000,27.070000,1241.000000,3,27.070000,2013-02-19 00:00:00
11609,2248187,1.000000,172,62780,1.000000,49.600000,49.600000,1241.000000,3,49.600000,2013-02-19 00:00:00
11782,2248329,1.000000,172,40037,1.000000,82.670000,74.400000,1813.000000,29,74.400000,2013-02-19 00:00:00
11782,2248329,4.000000,172,50675,1.000000,22.000000,19.800000,1813.000000,29,19.800000,2013-02-19 00:00:00
11782,2248329,2.000000,172,114467,1.000000,40.270000,36.240000,1813.000000,29,36.240000,2013-02-19 00:00:00
11782,2248329,3.000000,172,118109,1.000000,26.800000,24.120000,1813.000000,29,24.120000,2013-02-19 00:00:00
11574,2248356,1.000000,172,129879,1.000000,136.000000,136.000000,1153.000000,10,136.000000,2013-02-19 00:00:00
11681,2248486,1.000000,172,96583,1.000000,100.800000,100.800000,1516.000000,22,100.800000,2013-02-19 00:00:00
11705,2248569,1.000000,172,90310,1.000000,73.600000,66.240000,1526.000000,3,66.240000,2013-02-19 00:00:00
11705,2248569,4.000000,172,114669,1.000000,11.000000,9.910000,1526.000000,3,9.910000,2013-02-19 00:00:00
11705,2248569,2.000000,172,130372,1.000000,19.870000,17.880000,1526.000000,3,17.880000,2013-02-19 00:00:00
11705,2248569,3.000000,172,130372,1.000000,19.870000,17.880000,1526.000000,3,17.880000,2013-02-19 00:00:00
11661,2267025,1.000000,172,72700,1.000000,41.470000,41.470000,1411.000000,27,41.470000,2013-02-19 00:00:00
11602,2273437,1.000000,172,70273,1.000000,39.600000,39.600000,1230.000000,2,39.600000,2013-02-19 00:00:00
11686,2273556,1.000000,172,1878,1.000000,9.200000,9.200000,1522.000000,22,9.200000,2013-02-19 00:00:00
11686,2273556,2.000000,172,22225,1.000000,10.000000,10.000000,1522.000000,22,10.000000,2013-02-19 00:00:00
11686,2273556,3.000000,172,114451,1.000000,75.870000,75.870000,1522.000000,22,75.870000,2013-02-19 00:00:00
11686,2273556,4.000000,172,132587,1.000000,9.200000,9.200000,1522.000000,22,9.200000,2013-02-19 00:00:00
11601,2273831,1.000000,172,26340,1.000000,36.000000,36.000000,1234.000000,3,36.000000,2013-02-19 00:00:00
11601,2273831,2.000000,172,26986,1.000000,57.600000,57.600000,1234.000000,3,57.600000,2013-02-19 00:00:00
11601,2273831,3.000000,172,116119,1.000000,34.670000,34.670000,1234.000000,3,34.670000,2013-02-19 00:00:00
11717,2273876,1.000000,172,129943,1.000000,43.340000,39.000000,1549.000000,23,39.000000,2013-02-19 00:00:00
11534,2273939,1.000000,172,140013,1.000000,69.340000,62.400000,1022.000000,13,62.400000,2013-02-19 00:00:00
11749,2274135,3.000000,172,27559,1.000000,39.340000,35.400000,1706.000000,23,35.400000,2013-02-19 00:00:00
11749,2274135,7.000000,172,90378,1.000000,9.340000,8.400000,1706.000000,23,8.400000,2013-02-19 00:00:00
11749,2274135,4.000000,172,90380,1.000000,9.340000,8.400000,1706.000000,23,8.400000,2013-02-19 00:00:00
11749,2274135,5.000000,172,93343,1.000000,9.340000,8.400000,1706.000000,23,8.400000,2013-02-19 00:00:00
11749,2274135,2.000000,172,95951,1.000000,28.670000,25.800000,1706.000000,23,25.800000,2013-02-19 00:00:00
11749,2274135,6.000000,172,102186,1.000000,8.940000,8.040000,1706.000000,23,8.040000,2013-02-19 00:00:00
11749,2274135,1.000000,172,102778,1.000000,29.200000,26.280000,1706.000000,23,26.280000,2013-02-19 00:00:00
11546,2274186,1.000000,172,124143,1.000000,29.200000,29.200000,1047.000000,3,29.200000,2013-02-19 00:00:00
11716,2274253,1.000000,172,128595,1.000000,52.270000,52.270000,1545.000000,27,52.270000,2013-02-19 00:00:00
27343,126993,2.000000,172,22029,1.000000,26.000000,13.800000,1843.000000,27,13.800000,2013-03-12 00:00:00
27343,126993,1.000000,172,113353,1.000000,2.400000,1.270000,1843.000000,27,1.270000,2013-03-12 00:00:00
27356,318696,2.000000,172,108006,1.000000,11.870000,11.870000,1901.000000,27,11.870000,2013-03-12 00:00:00
27356,318696,1.000000,172,109942,1.000000,15.870000,15.870000,1901.000000,27,15.870000,2013-03-12 00:00:00
27313,1794859,4.000000,172,22263,1.000000,6.000000,6.000000,1703.000000,15,6.000000,2013-03-12 00:00:00
27313,1794859,3.000000,172,59598,1.000000,34.400000,34.400000,1703.000000,15,34.400000,2013-03-12 00:00:00
27313,1794859,1.000000,172,74895,1.000000,10.940000,10.940000,1703.000000,15,10.940000,2013-03-12 00:00:00
27313,1794859,2.000000,172,109945,1.000000,15.870000,15.870000,1703.000000,15,15.870000,2013-03-12 00:00:00
27274,1992302,1.000000,172,68624,1.000000,27.470000,27.470000,1508.000000,8,27.470000,2013-03-12 00:00:00
27304,2037634,1.000000,172,53260,1.000000,50.670000,50.670000,1631.000000,15,50.670000,2013-03-12 00:00:00
27304,2037634,2.000000,172,90532,1.000000,23.340000,23.340000,1631.000000,15,23.340000,2013-03-12 00:00:00
27305,2037634,2.000000,172,33458,1.000000,11.500000,11.500000,1632.000000,15,11.500000,2013-03-12 00:00:00
27240,2304905,1.000000,172,114449,1.000000,52.000000,52.000000,1304.000000,8,52.000000,2013-03-12 00:00:00
27352,2304936,1.000000,172,67820,1.000000,1.000000,1.000000,1829.000000,10,1.000000,2013-03-12 00:00:00
27352,2304936,2.000000,172,67820,1.000000,1.000000,1.000000,1829.000000,10,1.000000,2013-03-12 00:00:00
27352,2304936,3.000000,172,103551,1.000000,1.200000,1.200000,1829.000000,10,1.200000,2013-03-12 00:00:00
27352,2304936,4.000000,172,103551,1.000000,1.200000,1.200000,1829.000000,10,1.200000,2013-03-12 00:00:00
27289,2305149,2.000000,172,5445,1.000000,25.870000,23.030000,1611.000000,27,23.030000,2013-03-12 00:00:00
27289,2305149,1.000000,172,41021,1.000000,95.740000,85.240000,1611.000000,27,85.240000,2013-03-12 00:00:00
27227,2307901,2.000000,172,100067,1.000000,10.000000,1.200000,1219.000000,8,1.200000,2013-03-12 00:00:00
27227,2307901,1.000000,172,100087,1.000000,9.600000,1.150000,1219.000000,8,1.150000,2013-03-12 00:00:00
27320,2315351,1.000000,172,21425,1.000000,18.940000,18.940000,1713.000000,8,18.940000,2013-03-12 00:00:00
27212,2315486,1.000000,172,72754,1.000000,101.740000,88.400000,1059.000000,22,88.400000,2013-03-12 00:00:00
27357,2318931,1.000000,172,90113,1.000000,35.200000,35.200000,1903.000000,27,35.200000,2013-03-12 00:00:00
27360,2318931,1.000000,172,21451,1.000000,36.000000,30.480000,1907.000000,27,30.480000,2013-03-12 00:00:00
27360,2318931,2.000000,172,113853,1.000000,7.470000,6.320000,1907.000000,27,6.320000,2013-03-12 00:00:00
27306,2320918,1.000000,172,38598,1.000000,46.800000,33.470000,1628.000000,27,33.470000,2013-03-12 00:00:00
27230,2332209,1.000000,172,98878,1.000000,37.340000,37.340000,1223.000000,9,37.340000,2013-03-12 00:00:00
27230,2332209,2.000000,172,98941,1.000000,56.000000,56.000000,1223.000000,9,56.000000,2013-03-12 00:00:00
27325,2339790,1.000000,172,95048,1.000000,79.600000,66.270000,1734.000000,15,66.270000,2013-03-12 00:00:00
27228,2339809,1.000000,172,76425,1.000000,17.340000,17.340000,1217.000000,8,17.340000,2013-03-12 00:00:00
27288,2341937,1.000000,172,24115,1.000000,105.870000,92.540000,1609.000000,27,92.540000,2013-03-12 00:00:00
27295,2341937,2.000000,172,84951,1.000000,93.070000,93.070000,1615.000000,27,93.070000,2013-03-12 00:00:00
27345,2346435,1.000000,172,5021,1.000000,43.070000,43.070000,1842.000000,15,43.070000,2013-03-12 00:00:00
27345,2346435,2.000000,172,5206,1.000000,70.270000,70.270000,1842.000000,15,70.270000,2013-03-12 00:00:00
27346,2346435,1.000000,172,100721,1.000000,26.000000,16.000000,1846.000000,15,16.000000,2013-03-12 00:00:00
27346,2346435,2.000000,172,102177,1.000000,8.670000,5.340000,1846.000000,15,5.340000,2013-03-12 00:00:00
27290,2346452,2.000000,172,11307,1.000000,29.340000,29.340000,1608.000000,15,29.340000,2013-03-12 00:00:00
27290,2346452,1.000000,172,70945,1.000000,57.340000,57.340000,1608.000000,15,57.340000,2013-03-12 00:00:00
27347,2358776,3.000000,172,60326,1.000000,13.340000,-13.220000,1858.000000,3,-13.220000,2013-03-12 00:00:00
27347,2358776,2.000000,172,108013,1.000000,15.870000,9.420000,1858.000000,3,9.420000,2013-03-12 00:00:00
27347,2358776,1.000000,172,108094,1.000000,33.600000,19.940000,1858.000000,3,19.940000,2013-03-12 00:00:00
27262,2371127,2.000000,172,26987,1.000000,38.940000,35.280000,1434.000000,27,35.280000,2013-03-12 00:00:00
27262,2371127,4.000000,172,72171,1.000000,22.000000,19.950000,1434.000000,27,19.950000,2013-03-12 00:00:00
27262,2371127,3.000000,172,91384,1.000000,10.670000,9.670000,1434.000000,27,9.670000,2013-03-12 00:00:00
27262,2371127,1.000000,172,114455,1.000000,70.670000,64.040000,1434.000000,27,64.040000,2013-03-12 00:00:00
27264,2458186,6.000000,172,29107,1.000000,45.600000,43.940000,1438.000000,28,43.940000,2013-03-12 00:00:00
27264,2458186,1.000000,172,51302,1.000000,57.200000,55.140000,1438.000000,28,55.140000,2013-03-12 00:00:00
27264,2458186,4.000000,172,51967,1.000000,29.600000,28.540000,1438.000000,28,28.540000,2013-03-12 00:00:00
27264,2458186,2.000000,172,52149,1.000000,22.270000,21.470000,1438.000000,28,21.470000,2013-03-12 00:00:00
27264,2458186,3.000000,172,52239,1.000000,137.340000,132.380000,1438.000000,28,132.380000,2013-03-12 00:00:00
27264,2458186,5.000000,172,114005,1.000000,76.800000,74.030000,1438.000000,28,74.030000,2013-03-12 00:00:00
27333,2466856,1.000000,172,114461,1.000000,54.670000,54.670000,1820.000000,27,54.670000,2013-03-12 00:00:00
27250,2473204,5.000000,172,71358,1.000000,8.270000,8.270000,1354.000000,8,8.270000,2013-03-12 00:00:00
27250,2473204,4.000000,172,114386,1.000000,4.000000,4.000000,1354.000000,8,4.000000,2013-03-12 00:00:00
27250,2473204,3.000000,172,114387,1.000000,4.000000,4.000000,1354.000000,8,4.000000,2013-03-12 00:00:00
27250,2473204,1.000000,172,114389,1.000000,4.000000,4.000000,1354.000000,8,4.000000,2013-03-12 00:00:00
27250,2473204,2.000000,172,114391,1.000000,4.000000,4.000000,1354.000000,8,4.000000,2013-03-12 00:00:00
27276,2486773,1.000000,172,26351,1.000000,34.270000,28.180000,1533.000000,3,28.180000,2013-03-12 00:00:00
27276,2486773,2.000000,172,59438,1.000000,40.670000,33.430000,1533.000000,3,33.430000,2013-03-12 00:00:00
27307,2493206,1.000000,172,89031,1.000000,91.870000,91.870000,1635.000000,15,91.870000,2013-03-12 00:00:00
27342,2525572,1.000000,172,29135,1.000000,24.140000,24.140000,1842.000000,27,24.140000,2013-03-12 00:00:00
27318,2593574,1.000000,172,51027,1.000000,63.340000,63.340000,1710.000000,8,63.340000,2013-03-12 00:00:00
27318,2593574,2.000000,172,93408,1.000000,10.000000,10.000000,1710.000000,8,10.000000,2013-03-12 00:00:00
27266,2593585,1.000000,172,90532,1.000000,23.340000,23.340000,1440.000000,27,23.340000,2013-03-12 00:00:00
27350,2616141,1.000000,172,12617,1.000000,12.540000,12.540000,1911.000000,15,12.540000,2013-03-12 00:00:00
27232,2654181,1.000000,172,51426,1.000000,22.540000,22.540000,1230.000000,8,22.540000,2013-03-12 00:00:00
27232,2654181,2.000000,172,93811,1.000000,11.070000,11.070000,1230.000000,8,11.070000,2013-03-12 00:00:00
27232,2654181,4.000000,172,113856,1.000000,7.470000,7.470000,1230.000000,8,7.470000,2013-03-12 00:00:00
27232,2654181,3.000000,172,118221,1.000000,17.200000,17.200000,1230.000000,8,17.200000,2013-03-12 00:00:00
27263,2665465,1.000000,172,98941,1.000000,56.000000,49.340000,1428.000000,9,49.340000,2013-03-12 00:00:00
27312,2688115,1.000000,172,31036,1.000000,41.200000,41.200000,1658.000000,27,41.200000,2013-03-12 00:00:00
27272,2696386,1.000000,172,14134,1.000000,28.000000,14.670000,1511.000000,27,14.670000,2013-03-12 00:00:00
27292,2696518,3.000000,172,113012,1.000000,6.540000,6.540000,1618.000000,15,6.540000,2013-03-12 00:00:00
27292,2696518,1.000000,172,113023,1.000000,6.540000,6.540000,1618.000000,15,6.540000,2013-03-12 00:00:00
27292,2696518,2.000000,172,113025,1.000000,6.540000,6.540000,1618.000000,15,6.540000,2013-03-12 00:00:00
27278,2764437,1.000000,172,58474,1.000000,39.600000,39.600000,1533.000000,27,39.600000,2013-03-12 00:00:00
27278,2764437,3.000000,172,114024,1.000000,24.800000,24.800000,1533.000000,27,24.800000,2013-03-12 00:00:00
27278,2764437,2.000000,172,114663,2.000000,29.470000,29.470000,1533.000000,27,58.940000,2013-03-12 00:00:00
27258,2808335,1.000000,172,1852,1.000000,11.340000,11.340000,1414.000000,15,11.340000,2013-03-12 00:00:00
27258,2808335,2.000000,172,1852,1.000000,11.340000,11.340000,1414.000000,15,11.340000,2013-03-12 00:00:00
27235,2808360,1.000000,172,26425,1.000000,64.940000,64.940000,1234.000000,8,64.940000,2013-03-12 00:00:00
27235,2808360,5.000000,172,26690,1.000000,26.000000,26.000000,1234.000000,8,26.000000,2013-03-12 00:00:00
27235,2808360,3.000000,172,73289,1.000000,49.870000,49.870000,1234.000000,8,49.870000,2013-03-12 00:00:00
27235,2808360,4.000000,172,73327,1.000000,53.340000,53.340000,1234.000000,8,53.340000,2013-03-12 00:00:00
27269,4255951,3.000000,172,95950,1.000000,28.140000,28.140000,1450.000000,27,28.140000,2013-03-12 00:00:00
27269,4255951,1.000000,172,98072,1.000000,30.000000,30.000000,1450.000000,27,30.000000,2013-03-12 00:00:00
27279,4355047,1.000000,172,52309,1.000000,25.340000,25.340000,1542.000000,10,25.340000,2013-03-12 00:00:00
27279,4355047,3.000000,172,72325,1.000000,29.470000,29.470000,1542.000000,10,29.470000,2013-03-12 00:00:00
27279,4355047,4.000000,172,100622,1.000000,78.270000,78.270000,1542.000000,10,78.270000,2013-03-12 00:00:00
27279,4355047,2.000000,172,104091,1.000000,51.740000,51.740000,1542.000000,10,51.740000,2013-03-12 00:00:00
27236,4579811,1.000000,172,72200,1.000000,60.400000,60.400000,1246.000000,28,60.400000,2013-03-12 00:00:00
27285,4615586,1.000000,172,98885,1.000000,20.000000,20.000000,1602.000000,4,20.000000,2013-03-12 00:00:00
27316,4667007,1.000000,172,14116,1.000000,28.000000,28.000000,1706.000000,8,28.000000,2013-03-12 00:00:00
27257,4693807,1.000000,172,73212,1.000000,16.000000,16.000000,1413.000000,15,16.000000,2013-03-12 00:00:00
27209,4819147,1.000000,172,90698,1.000000,20.000000,20.000000,1050.000000,8,20.000000,2013-03-12 00:00:00
27219,4837684,2.000000,172,107094,1.000000,9.200000,9.200000,1141.000000,8,9.200000,2013-03-12 00:00:00
27219,4837684,1.000000,172,111495,1.000000,2.600000,2.600000,1141.000000,8,2.600000,2013-03-12 00:00:00
27340,4912329,1.000000,172,114137,1.000000,125.340000,112.000000,1832.000000,9,112.000000,2013-03-12 00:00:00
27237,4919535,1.000000,172,65995,1.000000,34.940000,34.940000,1251.000000,28,34.940000,2013-03-12 00:00:00
594,2307972,2.000000,172,98871,1.000000,22.670000,22.670000,1409.000000,9,22.670000,2013-03-13 00:00:00
