Numero_Commande,Code_Client,Numero_Ligne_Produit,Code_Magasin,Code_Produit,Quantite,Prix_Vente_TTC_HorsRemise,Prix_Vente_TTC_AvecRemise,Heure,Code_Vendeur,Total,Date_Transaction
10547,2673357,1.000000,172,21067,1.000000,78.140000,62.510000,1232.000000,22,62.510000,2012-02-19 00:00:00
10547,2673357,2.000000,172,59011,1.000000,70.640000,56.510000,1232.000000,22,56.510000,2012-02-19 00:00:00
10547,2673357,3.000000,172,108947,1.000000,60.000000,60.000000,1232.000000,22,60.000000,2012-02-19 00:00:00
10547,2673357,4.000000,172,108947,1.000000,60.000000,60.000000,1232.000000,22,60.000000,2012-02-19 00:00:00
10547,2673357,5.000000,172,109535,1.000000,65.340000,65.340000,1232.000000,22,65.340000,2012-02-19 00:00:00
10813,2681303,2.000000,172,53469,1.000000,37.600000,37.600000,1929.000000,3,37.600000,2012-02-19 00:00:00
10813,2681303,1.000000,172,90066,1.000000,14.000000,14.000000,1929.000000,3,14.000000,2012-02-19 00:00:00
10742,2688096,1.000000,172,39100,1.000000,36.940000,36.940000,1741.000000,8,36.940000,2012-02-19 00:00:00
10742,2688096,2.000000,172,70944,1.000000,60.000000,60.000000,1741.000000,8,60.000000,2012-02-19 00:00:00
10742,2688096,3.000000,172,104164,1.000000,13.740000,13.740000,1741.000000,8,13.740000,2012-02-19 00:00:00
10777,2713885,1.000000,172,109503,1.000000,68.000000,68.000000,1724.000000,15,68.000000,2012-02-19 00:00:00
10777,2713885,2.000000,172,109503,1.000000,68.000000,68.000000,1724.000000,15,68.000000,2012-02-19 00:00:00
10779,2713885,1.000000,172,96327,1.000000,5.070000,5.070000,1726.000000,15,5.070000,2012-02-19 00:00:00
10562,2724299,1.000000,172,73414,1.000000,25.870000,23.350000,1257.000000,22,23.350000,2012-02-19 00:00:00
10562,2724299,2.000000,172,108960,1.000000,42.670000,38.520000,1257.000000,22,38.520000,2012-02-19 00:00:00
10639,2724302,1.000000,172,19311,1.000000,92.670000,74.140000,1524.000000,8,74.140000,2012-02-19 00:00:00
10749,2740933,1.000000,172,26326,1.000000,49.600000,46.270000,1749.000000,8,46.270000,2012-02-19 00:00:00
10749,2740933,2.000000,172,26327,1.000000,49.600000,46.270000,1749.000000,8,46.270000,2012-02-19 00:00:00
10605,2751481,2.000000,172,53251,1.000000,76.000000,60.800000,1426.000000,15,60.800000,2012-02-19 00:00:00
10605,2751481,1.000000,172,76055,1.000000,105.470000,84.380000,1426.000000,15,84.380000,2012-02-19 00:00:00
10764,2762001,1.000000,172,26987,1.000000,38.940000,31.150000,1809.000000,7,31.150000,2012-02-19 00:00:00
10764,2762001,2.000000,172,95107,1.000000,72.140000,57.710000,1809.000000,7,57.710000,2012-02-19 00:00:00
10502,2770040,1.000000,172,58052,1.000000,57.470000,57.470000,940.000000,28,57.470000,2012-02-19 00:00:00
10580,2248437,2.000000,172,49935,1.000000,120.270000,96.220000,1229.000000,13,96.220000,2012-02-19 00:00:00
10723,2248500,4.000000,172,29102,1.000000,49.740000,49.740000,1716.000000,8,49.740000,2012-02-19 00:00:00
10723,2248500,1.000000,172,29236,1.000000,43.470000,43.470000,1716.000000,8,43.470000,2012-02-19 00:00:00
10723,2248500,2.000000,172,68876,1.000000,21.200000,21.200000,1716.000000,8,21.200000,2012-02-19 00:00:00
10723,2248500,3.000000,172,93407,1.000000,4.670000,4.670000,1716.000000,8,4.670000,2012-02-19 00:00:00
10511,2248631,1.000000,172,108015,1.000000,15.870000,15.870000,1111.000000,20,15.870000,2012-02-19 00:00:00
10575,2248673,1.000000,172,11202,1.000000,41.340000,41.340000,1319.000000,15,41.340000,2012-02-19 00:00:00
10575,2248673,2.000000,172,72798,1.000000,31.870000,31.870000,1319.000000,15,31.870000,2012-02-19 00:00:00
10575,2248673,3.000000,172,91961,1.000000,29.200000,29.200000,1319.000000,15,29.200000,2012-02-19 00:00:00
10575,2248673,4.000000,172,107092,1.000000,4.000000,4.000000,1319.000000,15,4.000000,2012-02-19 00:00:00
10748,2267037,2.000000,172,100265,1.000000,22.670000,22.670000,1748.000000,8,22.670000,2012-02-19 00:00:00
10748,2267037,1.000000,172,106885,1.000000,46.670000,46.670000,1748.000000,8,46.670000,2012-02-19 00:00:00
10530,2273448,1.000000,172,39615,1.000000,66.400000,53.120000,1049.000000,28,53.120000,2012-02-19 00:00:00
10501,2273720,1.000000,172,21216,1.000000,50.000000,40.000000,939.000000,28,40.000000,2012-02-19 00:00:00
10830,2273876,1.000000,172,73331,1.000000,32.400000,23.340000,1959.000000,8,23.340000,2012-02-19 00:00:00
10830,2273876,2.000000,172,91960,1.000000,29.200000,21.030000,1959.000000,8,21.030000,2012-02-19 00:00:00
10734,2273974,1.000000,172,23581,1.000000,32.800000,29.940000,1733.000000,8,29.940000,2012-02-19 00:00:00
10734,2273974,2.000000,172,29036,1.000000,43.470000,39.670000,1733.000000,8,39.670000,2012-02-19 00:00:00
10828,2274134,1.000000,172,27104,1.000000,85.470000,68.380000,1956.000000,8,68.380000,2012-02-19 00:00:00
10828,2274134,2.000000,172,44054,1.000000,97.070000,77.660000,1956.000000,8,77.660000,2012-02-19 00:00:00
10828,2274134,7.000000,172,90190,1.000000,12.270000,9.820000,1956.000000,8,9.820000,2012-02-19 00:00:00
10828,2274134,5.000000,172,92561,1.000000,55.200000,44.160000,1956.000000,8,44.160000,2012-02-19 00:00:00
10828,2274134,6.000000,172,92563,1.000000,31.470000,25.180000,1956.000000,8,25.180000,2012-02-19 00:00:00
10828,2274134,3.000000,172,98342,1.000000,228.000000,182.400000,1956.000000,8,182.400000,2012-02-19 00:00:00
10828,2274134,4.000000,172,102778,1.000000,27.870000,22.300000,1956.000000,8,22.300000,2012-02-19 00:00:00
10833,2274134,1.000000,172,100509,1.000000,10.670000,4.000000,2004.000000,15,4.000000,2012-02-19 00:00:00
10833,2274134,2.000000,172,100511,1.000000,10.670000,4.000000,2004.000000,15,4.000000,2012-02-19 00:00:00
10583,2275668,1.000000,172,53250,1.000000,52.670000,37.060000,1331.000000,15,37.060000,2012-02-19 00:00:00
10509,2275710,1.000000,172,107082,1.000000,35.470000,35.470000,1009.000000,28,35.470000,2012-02-19 00:00:00
10509,2275710,2.000000,172,108940,1.000000,60.000000,60.000000,1009.000000,28,60.000000,2012-02-19 00:00:00
10612,2275796,1.000000,172,113005,1.000000,6.140000,5.520000,1331.000000,28,5.520000,2012-02-19 00:00:00
10787,2275811,1.000000,172,41146,1.000000,41.470000,41.470000,1841.000000,8,41.470000,2012-02-19 00:00:00
10601,2276101,1.000000,172,30743,1.000000,9.340000,9.340000,1320.000000,28,9.340000,2012-02-19 00:00:00
10655,2276156,1.000000,172,84750,1.000000,30.400000,30.400000,1443.000000,8,30.400000,2012-02-19 00:00:00
10655,2276156,2.000000,172,109547,1.000000,73.340000,73.340000,1443.000000,8,73.340000,2012-02-19 00:00:00
10834,2276226,1.000000,172,69490,1.000000,47.600000,47.600000,2010.000000,7,47.600000,2012-02-19 00:00:00
10733,2276296,1.000000,172,78220,1.000000,33.070000,29.760000,1729.000000,7,29.760000,2012-02-19 00:00:00
10780,2295423,1.000000,172,110028,1.000000,58.670000,52.800000,1728.000000,15,52.800000,2012-02-19 00:00:00
10707,2295465,2.000000,172,98878,1.000000,37.340000,33.600000,1546.000000,9,33.600000,2012-02-19 00:00:00
10707,2295465,1.000000,172,102778,1.000000,27.870000,25.080000,1546.000000,9,25.080000,2012-02-19 00:00:00
10688,2295614,1.000000,172,27554,1.000000,35.200000,35.200000,1520.000000,28,35.200000,2012-02-19 00:00:00
10827,2304221,1.000000,172,98891,1.000000,18.670000,16.800000,1850.000000,4,16.800000,2012-02-19 00:00:00
10633,2304380,1.000000,172,61561,1.000000,22.670000,22.670000,1516.000000,8,22.670000,2012-02-19 00:00:00
10634,2304380,1.000000,172,106369,1.000000,7.340000,7.340000,1517.000000,8,7.340000,2012-02-19 00:00:00
10550,2304406,1.000000,172,22964,1.000000,22.270000,12.420000,1236.000000,22,12.420000,2012-02-19 00:00:00
10550,2304406,2.000000,172,90174,1.000000,7.870000,4.390000,1236.000000,22,4.390000,2012-02-19 00:00:00
10584,2304556,3.000000,172,54013,1.000000,65.340000,52.270000,1237.000000,13,52.270000,2012-02-19 00:00:00
10584,2304556,1.000000,172,60077,1.000000,33.070000,26.460000,1237.000000,13,26.460000,2012-02-19 00:00:00
10584,2304556,2.000000,172,108940,1.000000,60.000000,60.000000,1237.000000,13,60.000000,2012-02-19 00:00:00
10507,2304708,2.000000,172,58342,1.000000,61.740000,44.460000,1005.000000,28,44.460000,2012-02-19 00:00:00
10507,2304708,1.000000,172,95107,1.000000,72.140000,51.940000,1005.000000,28,51.940000,2012-02-19 00:00:00
10599,2304822,1.000000,172,72168,1.000000,22.000000,19.350000,1319.000000,28,19.350000,2012-02-19 00:00:00
10599,2304822,2.000000,172,72340,1.000000,88.670000,77.990000,1319.000000,28,77.990000,2012-02-19 00:00:00
10637,2304835,1.000000,172,109542,1.000000,48.000000,48.000000,1521.000000,8,48.000000,2012-02-19 00:00:00
10792,2304945,1.000000,172,109527,1.000000,69.340000,56.000000,1856.000000,8,56.000000,2012-02-19 00:00:00
10664,2305033,1.000000,172,26393,1.000000,70.800000,70.800000,1554.000000,8,70.800000,2012-02-19 00:00:00
10736,2305076,3.000000,172,14111,1.000000,52.800000,42.240000,1635.000000,8,42.240000,2012-02-19 00:00:00
10736,2305076,2.000000,172,26985,1.000000,55.470000,44.380000,1635.000000,8,44.380000,2012-02-19 00:00:00
10736,2305076,4.000000,172,71385,1.000000,6.540000,5.230000,1635.000000,8,5.230000,2012-02-19 00:00:00
10736,2305076,1.000000,172,84858,1.000000,13.600000,10.880000,1635.000000,8,10.880000,2012-02-19 00:00:00
10761,2305260,1.000000,172,5331,1.000000,48.000000,48.000000,1700.000000,22,48.000000,2012-02-19 00:00:00
10761,2305260,2.000000,172,39101,1.000000,52.270000,52.270000,1700.000000,22,52.270000,2012-02-19 00:00:00
10545,2305262,1.000000,172,67511,1.000000,71.870000,71.870000,1229.000000,22,71.870000,2012-02-19 00:00:00
10545,2305262,2.000000,172,95085,1.000000,78.670000,78.670000,1229.000000,22,78.670000,2012-02-19 00:00:00
10823,2305349,4.000000,172,24625,1.000000,15.340000,15.340000,1951.000000,3,15.340000,2012-02-19 00:00:00
10823,2305349,2.000000,172,104110,1.000000,23.070000,23.070000,1951.000000,3,23.070000,2012-02-19 00:00:00
10823,2305349,3.000000,172,104111,1.000000,23.070000,23.070000,1951.000000,3,23.070000,2012-02-19 00:00:00
10823,2305349,1.000000,172,110317,1.000000,51.340000,51.340000,1951.000000,3,51.340000,2012-02-19 00:00:00
10739,2307822,1.000000,172,108966,1.000000,61.340000,61.340000,1637.000000,8,61.340000,2012-02-19 00:00:00
10799,2307827,1.000000,172,76044,1.000000,57.470000,49.060000,1914.000000,8,49.060000,2012-02-19 00:00:00
10517,2307834,1.000000,172,100786,1.000000,49.340000,36.000000,1021.000000,22,36.000000,2012-02-19 00:00:00
10595,2308050,3.000000,172,26431,1.000000,67.340000,67.340000,1313.000000,28,67.340000,2012-02-19 00:00:00
10595,2308050,1.000000,172,27490,1.000000,24.400000,24.400000,1313.000000,28,24.400000,2012-02-19 00:00:00
10595,2308050,2.000000,172,72311,1.000000,67.340000,67.340000,1313.000000,28,67.340000,2012-02-19 00:00:00
10722,2308074,1.000000,172,109535,1.000000,65.340000,65.340000,1711.000000,7,65.340000,2012-02-19 00:00:00
10755,2310272,1.000000,172,109112,1.000000,6.000000,6.000000,1657.000000,22,6.000000,2012-02-19 00:00:00
10811,2315349,2.000000,172,21012,1.000000,78.140000,62.510000,1829.000000,8,62.510000,2012-02-19 00:00:00
10811,2315349,1.000000,172,89016,1.000000,84.670000,67.740000,1829.000000,8,67.740000,2012-02-19 00:00:00
10811,2315349,4.000000,172,106855,1.000000,90.400000,72.320000,1829.000000,8,72.320000,2012-02-19 00:00:00
10811,2315349,5.000000,172,107076,1.000000,60.670000,48.540000,1829.000000,8,48.540000,2012-02-19 00:00:00
10811,2315349,3.000000,172,108904,1.000000,82.140000,65.710000,1829.000000,8,65.710000,2012-02-19 00:00:00
10543,2315392,1.000000,172,91904,1.000000,76.400000,76.400000,1226.000000,22,76.400000,2012-02-19 00:00:00
10628,2316005,1.000000,172,27512,1.000000,35.200000,21.870000,1509.000000,8,21.870000,2012-02-19 00:00:00
10621,2318892,2.000000,172,72954,1.000000,27.200000,20.180000,1451.000000,8,20.180000,2012-02-19 00:00:00
10621,2318892,1.000000,172,100749,1.000000,24.400000,18.100000,1451.000000,8,18.100000,2012-02-19 00:00:00
10782,2318910,1.000000,172,72801,1.000000,64.940000,51.950000,1834.000000,8,51.950000,2012-02-19 00:00:00
10782,2318910,4.000000,172,96470,1.000000,11.340000,9.070000,1834.000000,8,9.070000,2012-02-19 00:00:00
10782,2318910,3.000000,172,96473,1.000000,11.340000,9.070000,1834.000000,8,9.070000,2012-02-19 00:00:00
10782,2318910,5.000000,172,96474,1.000000,11.340000,9.070000,1834.000000,8,9.070000,2012-02-19 00:00:00
10782,2318910,2.000000,172,109116,1.000000,87.470000,69.980000,1834.000000,8,69.980000,2012-02-19 00:00:00
10836,2318988,1.000000,172,40037,1.000000,82.140000,65.710000,2017.000000,10,65.710000,2012-02-19 00:00:00
10836,2318988,2.000000,172,40292,1.000000,96.670000,77.340000,2017.000000,10,77.340000,2012-02-19 00:00:00
10836,2318988,3.000000,172,53251,1.000000,76.000000,60.800000,2017.000000,10,60.800000,2012-02-19 00:00:00
10675,2320706,1.000000,172,7116,1.000000,74.670000,69.160000,1507.000000,8,69.160000,2012-02-19 00:00:00
10675,2320706,3.000000,172,39202,1.000000,73.870000,68.430000,1507.000000,8,68.430000,2012-02-19 00:00:00
10675,2320706,2.000000,172,65421,1.000000,10.670000,9.880000,1507.000000,8,9.880000,2012-02-19 00:00:00
10675,2320706,4.000000,172,108624,1.000000,21.740000,20.140000,1507.000000,8,20.140000,2012-02-19 00:00:00
10662,2320810,1.000000,172,105012,1.000000,19.870000,19.870000,1552.000000,8,19.870000,2012-02-19 00:00:00
10523,2320815,1.000000,172,108946,1.000000,42.670000,42.670000,1037.000000,22,42.670000,2012-02-19 00:00:00
10523,2320815,2.000000,172,109538,1.000000,64.000000,64.000000,1037.000000,22,64.000000,2012-02-19 00:00:00
2461,3270695,1.000000,172,13094,1.000000,17.190000,17.190000,1313.000000,24,17.190000,2012-03-10 00:00:00
2505,3319695,1.000000,172,59112,1.000000,41.320000,39.260000,1511.000000,22,39.260000,2012-03-10 00:00:00
2419,3320160,1.000000,172,36233,1.000000,66.400000,66.400000,1123.000000,15,66.400000,2012-03-10 00:00:00
2419,3320160,2.000000,172,88015,1.000000,42.560000,42.560000,1123.000000,15,42.560000,2012-03-10 00:00:00
2444,3447137,1.000000,172,90352,1.000000,101.070000,101.070000,1219.000000,24,101.070000,2012-03-10 00:00:00
2587,3529542,1.000000,172,3052,1.000000,53.780000,53.780000,1719.000000,28,53.780000,2012-03-10 00:00:00
2592,3554155,1.000000,172,5271,1.000000,48.670000,48.670000,1727.000000,28,48.670000,2012-03-10 00:00:00
2530,3619805,2.000000,172,23794,1.000000,34.910000,34.910000,1549.000000,28,34.910000,2012-03-10 00:00:00
2530,3619805,1.000000,172,35253,1.000000,60.000000,60.000000,1549.000000,28,60.000000,2012-03-10 00:00:00
2530,3619805,3.000000,172,78447,1.000000,91.640000,91.640000,1549.000000,28,91.640000,2012-03-10 00:00:00
2531,3619805,1.000000,172,16119,1.000000,3.660000,3.660000,1552.000000,28,3.660000,2012-03-10 00:00:00
2531,3619805,2.000000,172,20690,1.000000,16.000000,16.000000,1552.000000,28,16.000000,2012-03-10 00:00:00
2521,3630305,1.000000,172,18050,1.000000,30.040000,30.040000,1540.000000,26,30.040000,2012-03-10 00:00:00
2477,3691664,1.000000,172,74983,1.000000,35.540000,35.540000,1405.000000,28,35.540000,2012-03-10 00:00:00
2484,3771695,2.000000,172,92594,1.000000,47.350000,47.350000,1421.000000,26,47.350000,2012-03-10 00:00:00
2484,3771695,1.000000,172,95950,1.000000,26.960000,26.960000,1421.000000,26,26.960000,2012-03-10 00:00:00
2488,3802168,1.000000,172,1904,1.000000,5.740000,5.740000,1436.000000,28,5.740000,2012-03-10 00:00:00
2488,3802168,2.000000,172,35035,1.000000,55.670000,55.670000,1436.000000,28,55.670000,2012-03-10 00:00:00
2459,3838153,1.000000,172,2087,1.000000,7.580000,1.830000,1309.000000,24,1.830000,2012-03-10 00:00:00
2459,3838153,2.000000,172,93571,1.000000,9.990000,2.400000,1309.000000,24,2.400000,2012-03-10 00:00:00
2435,3849707,1.000000,172,29127,1.000000,38.990000,38.990000,1202.000000,15,38.990000,2012-03-10 00:00:00
2410,3864220,1.000000,172,66068,1.000000,72.990000,72.990000,1059.000000,15,72.990000,2012-03-10 00:00:00
2563,3864233,1.000000,172,26015,1.000000,24.640000,24.640000,1636.000000,28,24.640000,2012-03-10 00:00:00
2563,3864233,2.000000,172,26353,1.000000,34.030000,34.030000,1636.000000,28,34.030000,2012-03-10 00:00:00
2567,3896191,2.000000,172,3769,1.000000,8.000000,8.000000,1646.000000,13,8.000000,2012-03-10 00:00:00
2567,3896191,1.000000,172,60323,1.000000,17.200000,17.200000,1646.000000,13,17.200000,2012-03-10 00:00:00
2567,3896191,3.000000,172,96330,1.000000,13.920000,13.920000,1646.000000,13,13.920000,2012-03-10 00:00:00
2454,4043783,1.000000,172,40056,1.000000,85.350000,85.350000,1258.000000,24,85.350000,2012-03-10 00:00:00
2454,4043783,2.000000,172,40948,1.000000,71.140000,71.140000,1258.000000,24,71.140000,2012-03-10 00:00:00
2454,4043783,3.000000,172,92533,1.000000,10.000000,10.000000,1258.000000,24,10.000000,2012-03-10 00:00:00
2455,4043783,1.000000,172,12327,1.000000,11.870000,11.870000,1258.000000,24,11.870000,2012-03-10 00:00:00
2455,4043783,2.000000,172,70572,1.000000,5.600000,5.600000,1258.000000,24,5.600000,2012-03-10 00:00:00
2544,4043815,1.000000,172,94877,1.000000,6.200000,6.200000,1609.000000,28,6.200000,2012-03-10 00:00:00
2544,4043815,2.000000,172,95950,1.000000,26.960000,26.960000,1610.000000,28,26.960000,2012-03-10 00:00:00
2393,4083489,1.000000,172,98186,1.000000,42.000000,42.000000,1031.000000,24,42.000000,2012-03-10 00:00:00
2589,4131665,1.000000,172,95950,1.000000,26.960000,26.960000,1724.000000,13,26.960000,2012-03-10 00:00:00
2533,4181120,5.000000,172,12420,1.000000,12.910000,12.910000,1555.000000,28,12.910000,2012-03-10 00:00:00
2533,4181120,1.000000,172,67820,1.000000,1.000000,1.000000,1555.000000,28,1.000000,2012-03-10 00:00:00
2533,4181120,3.000000,172,67820,1.000000,1.000000,1.000000,1555.000000,28,1.000000,2012-03-10 00:00:00
2533,4181120,2.000000,172,67823,1.000000,1.000000,1.000000,1555.000000,28,1.000000,2012-03-10 00:00:00
2533,4181120,4.000000,172,67823,1.000000,1.000000,1.000000,1555.000000,28,1.000000,2012-03-10 00:00:00
2533,4181120,6.000000,172,93000,1.000000,6.540000,6.540000,1555.000000,28,6.540000,2012-03-10 00:00:00
2619,4196408,1.000000,172,95350,1.000000,37.480000,37.480000,1854.000000,28,37.480000,2012-03-10 00:00:00
2600,4215348,1.000000,172,13094,1.000000,17.190000,3.860000,1739.000000,13,3.860000,2012-03-10 00:00:00
2618,4219833,1.000000,172,23616,1.000000,27.460000,27.460000,1852.000000,28,27.460000,2012-03-10 00:00:00
2618,4219833,2.000000,172,72604,1.000000,10.340000,10.340000,1852.000000,28,10.340000,2012-03-10 00:00:00
2463,4253299,1.000000,172,60078,1.000000,31.680000,18.350000,1324.000000,15,18.350000,2012-03-10 00:00:00
2402,4272894,2.000000,172,99960,1.000000,52.000000,52.000000,1044.000000,15,52.000000,2012-03-10 00:00:00
2601,4296043,2.000000,172,2914,1.000000,10.160000,10.160000,1750.000000,28,10.160000,2012-03-10 00:00:00
2601,4296043,3.000000,172,58165,1.000000,46.880000,46.880000,1750.000000,28,46.880000,2012-03-10 00:00:00
2601,4296043,1.000000,172,62378,1.000000,37.340000,37.340000,1750.000000,28,37.340000,2012-03-10 00:00:00
2583,4382556,1.000000,172,48205,1.000000,27.190000,27.190000,1712.000000,28,27.190000,2012-03-10 00:00:00
2500,4382559,1.000000,172,90354,1.000000,25.200000,25.200000,1500.000000,28,25.200000,2012-03-10 00:00:00
2473,4382561,1.000000,172,89017,1.000000,107.590000,107.590000,1351.000000,28,107.590000,2012-03-10 00:00:00
10541,2274162,3.000000,172,36055,1.000000,64.140000,64.140000,1223.000000,22,64.140000,2012-02-19 00:00:00
10541,2274162,1.000000,172,52140,1.000000,22.270000,22.270000,1223.000000,22,22.270000,2012-02-19 00:00:00
10541,2274162,2.000000,172,72942,1.000000,22.270000,22.270000,1223.000000,22,22.270000,2012-02-19 00:00:00
10778,2274475,1.000000,172,12415,1.000000,13.340000,5.720000,1827.000000,8,5.720000,2012-02-19 00:00:00
10778,2274475,2.000000,172,107063,1.000000,10.000000,4.280000,1827.000000,8,4.280000,2012-02-19 00:00:00
10574,2274489,1.000000,172,14405,1.000000,29.600000,29.600000,1321.000000,9,29.600000,2012-02-19 00:00:00
10574,2274489,3.000000,172,69961,1.000000,13.340000,13.340000,1321.000000,9,13.340000,2012-02-19 00:00:00
10574,2274489,2.000000,172,100553,1.000000,12.000000,12.000000,1321.000000,9,12.000000,2012-02-19 00:00:00
10574,2274489,4.000000,172,102240,1.000000,26.540000,26.540000,1321.000000,9,26.540000,2012-02-19 00:00:00
10789,2274631,6.000000,172,3621,1.000000,5.870000,5.870000,1747.000000,10,5.870000,2012-02-19 00:00:00
10789,2274631,3.000000,172,32148,1.000000,43.340000,43.340000,1747.000000,10,43.340000,2012-02-19 00:00:00
10789,2274631,5.000000,172,54855,1.000000,18.940000,18.940000,1747.000000,10,18.940000,2012-02-19 00:00:00
10789,2274631,8.000000,172,108910,1.000000,10.540000,10.540000,1747.000000,10,10.540000,2012-02-19 00:00:00
10789,2274631,7.000000,172,109114,1.000000,9.600000,9.600000,1747.000000,10,9.600000,2012-02-19 00:00:00
10789,2274631,4.000000,172,109195,1.000000,7.340000,7.340000,1747.000000,10,7.340000,2012-02-19 00:00:00
10789,2274631,2.000000,172,113015,1.000000,6.540000,6.540000,1747.000000,10,6.540000,2012-02-19 00:00:00
10789,2274631,1.000000,172,113027,1.000000,6.540000,6.540000,1747.000000,10,6.540000,2012-02-19 00:00:00
10730,2274723,1.000000,172,95112,1.000000,95.870000,89.200000,1728.000000,7,89.200000,2012-02-19 00:00:00
10682,2274774,2.000000,172,93408,1.000000,10.000000,10.000000,1616.000000,8,10.000000,2012-02-19 00:00:00
10682,2274774,1.000000,172,100772,1.000000,17.470000,17.470000,1616.000000,8,17.470000,2012-02-19 00:00:00
10566,2274929,3.000000,172,40944,1.000000,72.270000,57.820000,1300.000000,13,57.820000,2012-02-19 00:00:00
10566,2274929,2.000000,172,91413,1.000000,69.740000,55.790000,1300.000000,13,55.790000,2012-02-19 00:00:00
10566,2274929,1.000000,172,106872,1.000000,96.670000,77.340000,1300.000000,13,77.340000,2012-02-19 00:00:00
10643,2274942,1.000000,172,21017,1.000000,78.140000,53.750000,1429.000000,8,53.750000,2012-02-19 00:00:00
10643,2274942,2.000000,172,53071,1.000000,59.070000,40.630000,1429.000000,8,40.630000,2012-02-19 00:00:00
10643,2274942,3.000000,172,53251,1.000000,76.000000,36.190000,1429.000000,8,36.190000,2012-02-19 00:00:00
10602,2275042,1.000000,172,109667,1.000000,86.670000,71.940000,1322.000000,28,71.940000,2012-02-19 00:00:00
10772,2275064,2.000000,172,79080,1.000000,70.940000,49.020000,1717.000000,8,49.020000,2012-02-19 00:00:00
10772,2275064,1.000000,172,98724,1.000000,51.470000,35.580000,1717.000000,8,35.580000,2012-02-19 00:00:00
10503,2275067,1.000000,172,67984,1.000000,35.470000,29.440000,1049.000000,22,29.440000,2012-02-19 00:00:00
10503,2275067,2.000000,172,108652,1.000000,7.340000,6.080000,1049.000000,22,6.080000,2012-02-19 00:00:00
10519,2275085,4.000000,172,26492,1.000000,44.270000,35.420000,1026.000000,22,35.420000,2012-02-19 00:00:00
10519,2275085,6.000000,172,28601,1.000000,22.140000,17.710000,1026.000000,22,17.710000,2012-02-19 00:00:00
10519,2275085,1.000000,172,51763,1.000000,31.340000,25.070000,1026.000000,22,25.070000,2012-02-19 00:00:00
10519,2275085,3.000000,172,71518,1.000000,35.470000,28.380000,1026.000000,22,28.380000,2012-02-19 00:00:00
10519,2275085,5.000000,172,71518,1.000000,35.470000,28.380000,1026.000000,22,28.380000,2012-02-19 00:00:00
10519,2275085,2.000000,172,102778,1.000000,27.870000,22.300000,1026.000000,22,22.300000,2012-02-19 00:00:00
10555,2275281,1.000000,172,41432,1.000000,24.400000,24.400000,1244.000000,22,24.400000,2012-02-19 00:00:00
10555,2275281,2.000000,172,41452,1.000000,28.540000,28.540000,1244.000000,22,28.540000,2012-02-19 00:00:00
10555,2275281,3.000000,172,62143,1.000000,67.070000,67.070000,1244.000000,22,67.070000,2012-02-19 00:00:00
10774,2275484,1.000000,172,76036,1.000000,120.540000,120.540000,1721.000000,15,120.540000,2012-02-19 00:00:00
10708,2275536,1.000000,172,36246,1.000000,67.470000,67.470000,1655.000000,8,67.470000,2012-02-19 00:00:00
10583,2275668,2.000000,172,35255,1.000000,20.800000,14.640000,1331.000000,15,14.640000,2012-02-19 00:00:00
10583,2275668,3.000000,172,35255,1.000000,20.800000,14.640000,1331.000000,15,14.640000,2012-02-19 00:00:00
10583,2275668,4.000000,172,35264,1.000000,22.000000,15.480000,1331.000000,15,15.480000,2012-02-19 00:00:00
10583,2275668,5.000000,172,35264,1.000000,22.000000,15.470000,1331.000000,15,15.470000,2012-02-19 00:00:00
2489,2275098,1.000000,172,80307,1.000000,39.340000,39.340000,1437.000000,13,39.340000,2012-03-10 00:00:00
2518,2275730,1.000000,172,49933,1.000000,38.720000,38.720000,1534.000000,28,38.720000,2012-03-10 00:00:00
2518,2275730,2.000000,172,89308,1.000000,115.700000,115.700000,1534.000000,28,115.700000,2012-03-10 00:00:00
2545,2275791,1.000000,172,73128,1.000000,111.140000,97.800000,1611.000000,13,97.800000,2012-03-10 00:00:00
2389,2275893,1.000000,172,22203,1.000000,6.400000,6.400000,1013.000000,15,6.400000,2012-03-10 00:00:00
2449,2276144,1.000000,172,87914,1.000000,10.600000,10.600000,1233.000000,26,10.600000,2012-03-10 00:00:00
2471,2304152,2.000000,172,3623,1.000000,5.340000,5.340000,1342.000000,22,5.340000,2012-03-10 00:00:00
2471,2304152,4.000000,172,14150,1.000000,26.590000,26.590000,1342.000000,22,26.590000,2012-03-10 00:00:00
2627,2754386,1.000000,172,93261,1.000000,13.180000,8.150000,1929.000000,28,8.150000,2012-03-10 00:00:00
2627,2754386,2.000000,172,98228,1.000000,26.990000,16.680000,1929.000000,28,16.680000,2012-03-10 00:00:00
2456,2754437,1.000000,172,1874,1.000000,8.670000,8.670000,1300.000000,15,8.670000,2012-03-10 00:00:00
2456,2754437,2.000000,172,72350,1.000000,6.540000,6.540000,1300.000000,15,6.540000,2012-03-10 00:00:00
2542,2767193,1.000000,172,72727,1.000000,23.510000,10.180000,1608.000000,28,10.180000,2012-03-10 00:00:00
2394,2770003,1.000000,172,18055,1.000000,27.630000,27.630000,1032.000000,24,27.630000,2012-03-10 00:00:00
2394,2770003,2.000000,172,18074,1.000000,49.630000,49.630000,1032.000000,24,49.630000,2012-03-10 00:00:00
2574,2773798,1.000000,172,74959,1.000000,27.760000,23.380000,1655.000000,13,23.380000,2012-03-10 00:00:00
